Name,AccountNumber,Site,Type,Industry,AnnualRevenue,Rating,Phone,Fax,Website,TickerSymbol,Ownership,NumberOfEmployees
Account_8957_N,13663615,Site_L457,Customer,Healthcare,6236216.0,Hot,+1-7079335887,+1-4259556465,https://www.xhaesnkd.com,UMP,Private,415.0
Account_6803_J,14254914,Site_M642,Customer,Healthcare,9047952.0,Warm,+1-5343015985,+1-0544077788,https://www.benrotjv.com,TTO,Private,190.0
Account_7106_V,94849092,Site_B974,Partner,Finance,9112267.0,Hot,+1-7162650074,+1-3807871396,https://www.boqzvogp.com,YFX,Private,642.0
Account_5291_V,2920772,Site_Z765,Partner,Finance,5384049.0,Cold,+1-7655668964,+1-9583646234,https://www.nlghofnb.com,HJY,Public,850.0
Account_4860_H,75203930,Site_Z473,Partner,Healthcare,9254960.0,Warm,+1-1313055346,+1-2357527944,https://www.rqbwqzzg.com,LIC,Private,151.0
Account_1435_Z,89263616,Site_B252,Customer,Retail,1056427.0,Cold,+1-5482901778,+1-4926542737,https://www.tplrcygn.com,RBV,Subsidiary,140.0
Account_1578_K,26554780,Site_F378,Partner,Finance,5574861.0,Hot,+1-9019784609,+1-8017802088,https://www.jpqmegtq.com,XFW,Subsidiary,778.0
Account_7687_D,86265831,Site_F341,Partner,Healthcare,8142982.0,Hot,+1-6509238632,+1-6805417717,https://www.ipwmkwhi.com,EHX,Subsidiary,905.0
Account_3038_L,92270828,Site_K162,Partner,Finance,1949924.0,Cold,+1-2022606541,+1-9524985888,https://www.zzkcbjzo.com,BSR,Subsidiary,14.0
Account_2266_U,36539432,Site_C381,Customer,Retail,6364059.0,Warm,+1-7626861582,+1-5265406152,https://www.zqrkapek.com,UKS,Public,907.0
Account_5136_B,46379425,Site_Q938,Customer,Retail,8958351.0,Cold,+1-4629002847,+1-7376557028,https://www.eddwwkiz.com,RGQ,Public,90.0
Account_2820_T,62336640,Site_F422,Prospect,Technology,4997198.0,Cold,+1-1740697968,+1-8905114237,https://www.chkhktpf.com,POP,Public,364.0
Account_3226_D,54153881,Site_M718,Prospect,Healthcare,7563857.0,Hot,+1-7838465346,+1-7626866583,https://www.peaxdenn.com,XME,Private,104.0
Account_9057_C,66936653,Site_Q231,Customer,Finance,8396796.0,Warm,+1-5256243375,+1-0050561881,https://www.szmurxoh.com,MHF,Private,366.0
Account_3726_M,17520668,Site_U980,Customer,Retail,1983154.0,Cold,+1-9046285741,+1-3532798123,https://www.djbkvpmg.com,TFD,Private,120.0
Account_6400_M,28067729,Site_R597,Customer,Technology,4498245.0,Hot,+1-9612247812,+1-8111070170,https://www.ucosilbu.com,VRE,Private,669.0
Account_8439_T,9308138,Site_D109,Partner,Technology,995118.0,Warm,+1-1668064784,+1-3109655911,https://www.sitdzact.com,DLV,Subsidiary,558.0
Account_9951_F,34649970,Site_E565,Customer,Retail,9894816.0,Cold,+1-2981176405,+1-0549112882,https://www.judnupyn.com,AXJ,Private,201.0
Account_6795_K,85888617,Site_J149,Customer,Technology,6893074.0,Warm,+1-7461891505,+1-2988997391,https://www.nrkxfgie.com,GXL,Subsidiary,769.0
Account_1898_P,4510069,Site_X774,Partner,Healthcare,7925556.0,Cold,+1-5099218638,+1-4866342410,https://www.lhubbiph.com,QYD,Private,695.0
Account_1114_N,20755349,Site_K272,Customer,Finance,2353563.0,Cold,+1-8947231091,+1-7413657846,https://www.sbtuvewz.com,KUC,Public,832.0
Account_7234_X,73843563,Site_H432,Prospect,Retail,1156873.0,Hot,+1-1203142915,+1-0895180815,https://www.zbnzkvgv.com,BRF,Public,514.0
Account_5240_T,56823861,Site_A575,Prospect,Healthcare,5199390.0,Cold,+1-1965074814,+1-3827298116,https://www.ganlqiks.com,FKX,Public,967.0
Account_7249_J,9783375,Site_J287,Customer,Retail,9607949.0,Warm,+1-2808172694,+1-9361847141,https://www.lnkqfaja.com,JQG,Private,125.0
Account_6826_D,5962472,Site_X151,Customer,Finance,9664641.0,Warm,+1-0456954819,+1-3494946646,https://www.brmjrtmc.com,XIB,Public,448.0
Account_2039_M,57115900,Site_N972,Prospect,Technology,2305434.0,Warm,+1-1611693432,+1-7612924265,https://www.bbnwrrgu.com,MXJ,Private,389.0
Account_2951_A,2701955,Site_P723,Prospect,Technology,5515973.0,Cold,+1-8125419988,+1-9955849965,https://www.ixqjkyxw.com,PHM,Subsidiary,487.0
Account_1368_K,26214357,Site_Q718,Prospect,Retail,6860134.0,Warm,+1-0852516244,+1-2901351276,https://www.gwvhoegi.com,LDI,Private,669.0
Account_7623_U,86040370,Site_N990,Prospect,Finance,929712.0,Warm,+1-0453516941,+1-3843930415,https://www.xrgpifjv.com,UVO,Private,792.0
Account_8834_P,10132395,Site_Q279,Prospect,Healthcare,3133155.0,Warm,+1-7210025756,+1-2558254554,https://www.swjbyvrb.com,XNW,Subsidiary,192.0
Account_1412_T,34270745,Site_M293,Prospect,Technology,7624871.0,Cold,+1-1383557295,+1-2373207758,https://www.quwopywl.com,TIZ,Public,205.0
Account_9676_L,76299043,Site_U969,Partner,Technology,6872418.0,Cold,+1-7579549973,+1-7531553159,https://www.hhvnyxrc.com,RIC,Public,76.0
Account_7205_A,78633486,Site_E764,Customer,Retail,5983180.0,Warm,+1-0851963820,+1-0849713202,https://www.wexszzez.com,JXQ,Public,951.0
Account_8446_V,78978170,Site_O842,Partner,Healthcare,1065606.0,Cold,+1-6750169079,+1-5001889147,https://www.ocmshfzy.com,XCM,Private,983.0
Account_9300_Y,50390650,Site_C601,Partner,Healthcare,7977967.0,Warm,+1-6108971409,+1-6317248142,https://www.nddwqhfc.com,PZK,Private,748.0
Account_4261_W,25410567,Site_H863,Prospect,Healthcare,4378037.0,Warm,+1-0264683072,+1-2322119233,https://www.vwhkqbol.com,RXW,Private,652.0
Account_4171_T,44918666,Site_G729,Prospect,Finance,9892258.0,Hot,+1-2925178702,+1-2695560790,https://www.ojfhbuxq.com,NPJ,Private,246.0
Account_1318_S,6521069,Site_J800,Customer,Healthcare,7050377.0,Cold,+1-1205090793,+1-8215310871,https://www.ocogixva.com,EUP,Private,265.0
Account_8872_Z,82792970,Site_O874,Partner,Finance,8376573.0,Cold,+1-5061514670,+1-9707613524,https://www.snrdjckh.com,ANT,Subsidiary,424.0
Account_7850_O,41608120,Site_O814,Partner,Finance,4273239.0,Warm,+1-8140510147,+1-9009508675,https://www.fkecgywh.com,VGL,Subsidiary,248.0
Account_8011_K,95935431,Site_P362,Prospect,Healthcare,9323181.0,Hot,+1-1866103872,+1-7822996852,https://www.ldojckja.com,PKK,Subsidiary,317.0
Account_8412_W,21291791,Site_U967,Customer,Technology,5256128.0,Warm,+1-4824855084,+1-1909340046,https://www.wgjbkatc.com,IJU,Subsidiary,323.0
Account_5022_I,15309164,Site_M819,Partner,Healthcare,1903908.0,Cold,+1-4741248335,+1-6972743106,https://www.srldveaf.com,PKM,Subsidiary,581.0
Account_8279_J,25115827,Site_S243,Prospect,Healthcare,5555388.0,Warm,+1-7872169719,+1-0458442715,https://www.zmgncsqx.com,XMR,Public,457.0
Account_9038_T,7833387,Site_N169,Customer,Healthcare,8815728.0,Hot,+1-6503021552,+1-9353467400,https://www.xkwrtpdc.com,OJL,Public,232.0
Account_4067_T,54221818,Site_E321,Partner,Finance,6228287.0,Warm,+1-4859042770,+1-6111989598,https://www.xwfhxtmx.com,QSX,Subsidiary,560.0
Account_2797_P,61222292,Site_A977,Prospect,Retail,5412775.0,Warm,+1-2732964349,+1-9501884568,https://www.kvbzwqez.com,EBK,Subsidiary,733.0
Account_9215_L,36626057,Site_J260,Partner,Finance,7272115.0,Hot,+1-2944771608,+1-6698435397,https://www.hwkojmra.com,DGO,Subsidiary,846.0
Account_9256_W,59140979,Site_N285,Partner,Technology,8348208.0,Cold,+1-4479987872,+1-1681169398,https://www.tsloelgr.com,HYY,Private,754.0
Account_5243_G,13802896,Site_V503,Prospect,Finance,961452.0,Hot,+1-8549297134,+1-8412646558,https://www.fcsainbt.com,ZIY,Subsidiary,949.0
Account_9544_J,64483699,Site_X488,Prospect,Retail,9336781.0,Cold,+1-6753281906,+1-5567700678,https://www.qevupcdt.com,ADQ,Public,783.0
Account_6737_V,41338589,Site_Z374,Prospect,Finance,7187849.0,Cold,+1-8462947081,+1-3038103141,https://www.faxqaqde.com,CFV,Subsidiary,720.0
Account_1441_M,12531035,Site_W311,Prospect,Retail,6424791.0,Cold,+1-1660977371,+1-5383841985,https://www.hdmnnsgp.com,CHB,Private,39.0
Account_2414_N,64019371,Site_P869,Partner,Finance,1194755.0,Hot,+1-4469806201,+1-3771494638,https://www.tbjijvnn.com,JTZ,Private,359.0
Account_1901_Y,53834025,Site_A985,Customer,Retail,463950.0,Warm,+1-9264257740,+1-1893166483,https://www.tjqahguo.com,QPS,Private,442.0
Account_1110_N,28580640,Site_R299,Prospect,Healthcare,457985.0,Cold,+1-5864690042,+1-4494785587,https://www.ftilismp.com,DUV,Public,758.0
Account_5150_P,2408926,Site_R131,Customer,Healthcare,7827369.0,Cold,+1-0585191483,+1-6636348032,https://www.qaixwnoi.com,WYM,Private,550.0
Account_7320_Z,90743276,Site_Y395,Prospect,Retail,1373328.0,Cold,+1-6280922754,+1-9999382524,https://www.hkesdkki.com,ICX,Private,778.0
Account_2447_A,1239287,Site_I447,Partner,Healthcare,8034808.0,Hot,+1-3138940270,+1-2898429644,https://www.dxsamzbo.com,TSI,Subsidiary,65.0
Account_8424_W,27227829,Site_O155,Customer,Technology,3276302.0,Warm,+1-9948589947,+1-8290532243,https://www.mxypuzvm.com,YKS,Private,158.0
Account_2038_S,91529304,Site_O562,Partner,Technology,7564766.0,Warm,+1-5921415250,+1-0885194106,https://www.wyylsqws.com,VTN,Subsidiary,182.0
Account_6027_Q,86900453,Site_A869,Customer,Retail,6280740.0,Warm,+1-7066681106,+1-3372660007,https://www.vkcvfwyd.com,DHP,Public,686.0
Account_6890_J,87396838,Site_P786,Partner,Technology,1676842.0,Cold,+1-7723874342,+1-0420919561,https://www.uzscfyap.com,MDT,Public,210.0
Account_7682_O,80809649,Site_H981,Customer,Retail,9813828.0,Hot,+1-5581131491,+1-4042802573,https://www.zqamrweq.com,HJO,Public,847.0
Account_4074_Q,94088532,Site_R897,Partner,Healthcare,6143752.0,Hot,+1-9722008132,+1-1175075925,https://www.wyudjrxy.com,HXN,Public,637.0
Account_9962_W,30262200,Site_J896,Partner,Technology,521551.0,Warm,+1-2033345769,+1-4450306660,https://www.qrkpspry.com,ZAA,Public,137.0
Account_3466_U,40913852,Site_X642,Prospect,Retail,262204.0,Warm,+1-6562599753,+1-7932898277,https://www.suzqdhyn.com,HXA,Public,786.0
Account_7129_M,25932216,Site_O862,Partner,Technology,5133515.0,Cold,+1-3213032459,+1-9229196680,https://www.gnkommew.com,UHQ,Subsidiary,690.0
Account_7031_U,27902697,Site_E935,Customer,Technology,150749.0,Cold,+1-8550129174,+1-7717595150,https://www.akojppmv.com,MDE,Private,986.0
Account_9524_F,39423194,Site_P691,Customer,Healthcare,7234635.0,Warm,+1-6226146166,+1-9156373803,https://www.fhweyhcv.com,VQB,Public,284.0
Account_9908_G,79769471,Site_Y768,Customer,Technology,8449617.0,Cold,+1-6098503479,+1-3066210749,https://www.gqdupcsr.com,SBK,Private,521.0
Account_3499_A,83896020,Site_F734,Prospect,Healthcare,690267.0,Hot,+1-8524615197,+1-1230529094,https://www.bmpajmed.com,RKM,Subsidiary,987.0
Account_5333_X,16511762,Site_W738,Customer,Retail,6365421.0,Hot,+1-2895435692,+1-3139648456,https://www.zmyeiaez.com,PHH,Private,131.0
Account_5525_B,25385022,Site_Z532,Partner,Finance,4367749.0,Hot,+1-9759336001,+1-2739318436,https://www.aobkdgcp.com,JCY,Private,877.0
Account_5258_K,41036914,Site_D939,Partner,Healthcare,5636963.0,Warm,+1-6499897696,+1-7402812895,https://www.xejhdzch.com,FVV,Subsidiary,484.0
Account_9441_D,3835201,Site_D701,Prospect,Healthcare,5032257.0,Hot,+1-0443309798,+1-9769183203,https://www.raponzje.com,RHJ,Subsidiary,119.0
Account_8650_L,24334688,Site_C379,Partner,Technology,3127301.0,Hot,+1-1610967840,+1-7252084270,https://www.prajptbg.com,ABM,Private,18.0
Account_1722_P,11187020,Site_J114,Customer,Technology,1190839.0,Warm,+1-3421596480,+1-4621520630,https://www.qrccpdaw.com,VMX,Subsidiary,943.0
Account_4356_H,27323505,Site_X751,Partner,Finance,7722410.0,Cold,+1-5924975477,+1-0254532591,https://www.ohcqdbeq.com,CZZ,Public,309.0
Account_8635_N,52130072,Site_C369,Prospect,Healthcare,9566000.0,Hot,+1-5921896278,+1-9316621742,https://www.lnhjjbxv.com,OVM,Subsidiary,874.0
Account_4827_R,66407178,Site_C869,Customer,Retail,2179607.0,Hot,+1-8250759167,+1-9826949872,https://www.zakgzqys.com,DRT,Public,468.0
Account_9534_W,29669520,Site_Z463,Partner,Healthcare,1177857.0,Hot,+1-0465995411,+1-1040306477,https://www.eychlzkm.com,QZP,Private,258.0
Account_6980_Y,31963315,Site_U205,Customer,Finance,8620169.0,Cold,+1-7942148085,+1-2650870103,https://www.ezzjglkl.com,SWA,Public,936.0
Account_8516_H,80389458,Site_C320,Prospect,Healthcare,9185520.0,Cold,+1-0506152298,+1-0328719239,https://www.hbcssluh.com,XVY,Public,992.0
Account_8195_D,50019298,Site_L624,Partner,Retail,574230.0,Hot,+1-0947294959,+1-6921886576,https://www.kmfxpclq.com,YOV,Public,230.0
Account_7745_I,8137539,Site_P581,Partner,Healthcare,3053822.0,Warm,+1-0233180635,+1-5242227821,https://www.wiswzbwu.com,ZTK,Private,935.0
Account_9248_L,17088895,Site_J890,Partner,Technology,1174991.0,Cold,+1-1441552028,+1-5546401084,https://www.oguqjpaz.com,INV,Private,749.0
Account_5066_Q,17633705,Site_U947,Partner,Finance,2975621.0,Hot,+1-4454957443,+1-5668787324,https://www.wnysgorm.com,IEA,Subsidiary,361.0
Account_3446_J,61916679,Site_D322,Customer,Healthcare,4586649.0,Cold,+1-9527202330,+1-1339540640,https://www.jzltyhym.com,RXU,Public,721.0
Account_1911_S,93486656,Site_F644,Partner,Retail,5559427.0,Hot,+1-4744098281,+1-3648601376,https://www.yczmenaz.com,KLE,Public,647.0
Account_7625_Y,5938470,Site_V173,Prospect,Healthcare,3138574.0,Hot,+1-8761177781,+1-8513397972,https://www.fshvxrso.com,KAH,Private,620.0
Account_7299_K,90950777,Site_U519,Prospect,Healthcare,8708759.0,Hot,+1-0052865700,+1-0136785617,https://www.cxcrrinq.com,UMD,Public,841.0
Account_6321_D,36566946,Site_N740,Customer,Technology,8764915.0,Warm,+1-1852289545,+1-0423427344,https://www.mpybldnp.com,DBI,Public,144.0
Account_8896_A,5474345,Site_P493,Prospect,Finance,8199977.0,Hot,+1-7947848749,+1-1121827548,https://www.fypoefwt.com,KXP,Subsidiary,488.0
Account_2083_J,70114883,Site_U239,Partner,Retail,7395642.0,Hot,+1-3394870209,+1-8725995114,https://www.gfrcqnyg.com,KTC,Public,266.0
Account_2194_J,77871415,Site_H308,Prospect,Retail,5700581.0,Warm,+1-8489402907,+1-1118905749,https://www.yeyuxzjm.com,YVW,Public,776.0
Account_2425_I,10506518,Site_U751,Prospect,Healthcare,6071073.0,Hot,+1-4175987904,+1-5840550581,https://www.fkwqtwjy.com,YPT,Private,920.0
Account_6997_G,96973616,Site_N483,Prospect,Healthcare,1549126.0,Warm,+1-2947365409,+1-0535935910,https://www.tncbarvm.com,JIQ,Private,555.0
Account_2182_C,32044969,Site_F990,Customer,Healthcare,1278408.0,Warm,+1-8288631875,+1-8021012238,https://www.gtfsxryd.com,ZMZ,Private,216.0
Account_8326_N,46033377,Site_N882,Partner,Technology,4525888.0,Warm,+1-8320628934,+1-9102436985,https://www.guqdhakt.com,TYA,Subsidiary,646.0
Account_3188_T,18709997,Site_K437,Prospect,Healthcare,4527189.0,Hot,+1-9437642148,+1-8317491348,https://www.brpmqujj.com,EGP,Private,314.0
Account_6769_Q,15610046,Site_N758,Partner,Retail,4668524.0,Hot,+1-0683902815,+1-9683340535,https://www.zeeulmnz.com,MDZ,Public,644.0
Account_2386_Y,99767812,Site_A642,Prospect,Finance,9789295.0,Warm,+1-4942949452,+1-1703469731,https://www.lgojhmhr.com,SHJ,Private,603.0
Account_3506_S,43902200,Site_Z149,Prospect,Finance,9865969.0,Cold,+1-2990570443,+1-1959445789,https://www.huowwpky.com,MJS,Private,253.0
Account_8442_J,18997223,Site_G646,Partner,Technology,2713173.0,Cold,+1-4780382052,+1-9232730470,https://www.jamajvqa.com,JYU,Subsidiary,895.0
Account_4632_D,13495844,Site_A370,Partner,Healthcare,7617804.0,Cold,+1-4866580505,+1-5203853649,https://www.qrfucged.com,BNN,Subsidiary,382.0
Account_1892_A,3411692,Site_J227,Prospect,Finance,7577008.0,Warm,+1-6149638999,+1-4841161143,https://www.krulvxxt.com,IVH,Subsidiary,652.0
Account_8565_Z,36881294,Site_B938,Partner,Retail,3833708.0,Hot,+1-8545322142,+1-9298126891,https://www.wavraeww.com,PPU,Public,47.0
Account_1695_P,58798489,Site_O704,Prospect,Technology,6020121.0,Cold,+1-0412150998,+1-9443417551,https://www.iwsvvlhr.com,BGJ,Subsidiary,554.0
Account_4919_E,59050826,Site_S821,Partner,Healthcare,3033208.0,Hot,+1-5467306519,+1-5231153051,https://www.syaosyjq.com,ZXB,Private,326.0
Account_9860_V,14955665,Site_A974,Partner,Finance,7555692.0,Cold,+1-1976336403,+1-6057015743,https://www.hxorfrmk.com,OMJ,Subsidiary,103.0
Account_7608_A,13143691,Site_Y844,Customer,Finance,9221440.0,Hot,+1-5273476752,+1-2467304195,https://www.acokekco.com,CIK,Private,860.0
Account_1609_X,44699744,Site_P434,Customer,Finance,1751745.0,Warm,+1-8846293209,+1-4103038697,https://www.rcsjnmyv.com,QUV,Subsidiary,33.0
Account_4609_N,64788488,Site_T370,Customer,Technology,2732119.0,Warm,+1-1703830762,+1-5143007614,https://www.yrydcrhs.com,PWG,Subsidiary,193.0
Account_9907_S,48718160,Site_V685,Prospect,Technology,8612479.0,Warm,+1-3718831600,+1-0987371513,https://www.tqegatam.com,DUM,Subsidiary,563.0
Account_6327_D,66763872,Site_B166,Prospect,Healthcare,3709099.0,Hot,+1-1066552851,+1-8533949293,https://www.itgjdqso.com,SFC,Subsidiary,501.0
Account_9948_E,65187763,Site_C403,Partner,Healthcare,1321494.0,Cold,+1-0885131349,+1-4351824947,https://www.adnbmymg.com,EHH,Subsidiary,526.0
Account_1415_D,20056197,Site_O297,Prospect,Technology,4679128.0,Cold,+1-5416368259,+1-6561167874,https://www.fkvuqvhe.com,PFJ,Subsidiary,81.0
Account_3201_N,74358786,Site_I828,Prospect,Finance,3896326.0,Warm,+1-5806647558,+1-1895106794,https://www.tnceybbi.com,NCS,Subsidiary,143.0
Account_3182_Y,65864740,Site_W173,Prospect,Retail,1089387.0,Hot,+1-5982832843,+1-1088836095,https://www.kwwzrjfb.com,WUT,Public,330.0
Account_7783_L,50049586,Site_I402,Customer,Technology,9939568.0,Cold,+1-5419007248,+1-1740437864,https://www.lyvefjbc.com,RAX,Subsidiary,506.0
Account_7457_I,86640267,Site_Q770,Partner,Retail,908269.0,Warm,+1-1575754218,+1-3491184802,https://www.amsafsvj.com,RRQ,Private,414.0
Account_6933_C,57593072,Site_U289,Prospect,Finance,2760638.0,Cold,+1-3381142303,+1-5620721362,https://www.nxlawasd.com,XDM,Subsidiary,318.0
Account_7116_Q,2630294,Site_B539,Customer,Finance,2328693.0,Cold,+1-1848891352,+1-4299122016,https://www.kfxfunmc.com,IPP,Private,190.0
Account_8077_N,78174272,Site_K943,Partner,Healthcare,4658437.0,Warm,+1-7193089815,+1-2436992300,https://www.lugldyhh.com,YKC,Public,13.0
Account_5310_K,45576216,Site_Y209,Customer,Finance,7324315.0,Warm,+1-5675389634,+1-2413250270,https://www.zgqadihk.com,WIA,Subsidiary,522.0
Account_2524_U,61018946,Site_U796,Customer,Finance,9159431.0,Hot,+1-7051188037,+1-3902489360,https://www.flljlllw.com,GKE,Subsidiary,724.0
Account_6906_D,25413841,Site_M215,Prospect,Healthcare,9123930.0,Hot,+1-0868089425,+1-5923854096,https://www.mijsfnav.com,XCU,Subsidiary,994.0
Account_5419_N,29857967,Site_A288,Customer,Finance,5509493.0,Hot,+1-8234255258,+1-6138949692,https://www.snbhnxww.com,FAX,Private,602.0
Account_8275_Z,42402138,Site_C420,Prospect,Healthcare,7704438.0,Cold,+1-3978334431,+1-9421629279,https://www.ixjdspcr.com,ZPU,Private,191.0
Account_4035_A,1282483,Site_E470,Partner,Finance,5124929.0,Hot,+1-5090860090,+1-6134128984,https://www.opsiprhf.com,SIY,Public,75.0
Account_7088_M,44364019,Site_E252,Partner,Technology,4717615.0,Warm,+1-1966884039,+1-5161189089,https://www.ywkwyoki.com,IHM,Private,305.0
Account_8189_K,20670052,Site_S856,Customer,Healthcare,6048217.0,Cold,+1-2616031125,+1-1238112791,https://www.zkvxopmj.com,NEA,Subsidiary,123.0
Account_2244_J,53430468,Site_V657,Partner,Healthcare,3753751.0,Cold,+1-9167267290,+1-0224206728,https://www.xbajmyac.com,CDE,Private,984.0
Account_4703_N,86986349,Site_O107,Partner,Retail,1982765.0,Hot,+1-2976250611,+1-2614952615,https://www.gsxlmbqu.com,UMC,Public,989.0
Account_1257_L,30320562,Site_T843,Customer,Finance,7820446.0,Cold,+1-6776507738,+1-8523230010,https://www.wrytxqvm.com,TTV,Subsidiary,202.0
Account_5719_Q,60961674,Site_G570,Customer,Healthcare,1882182.0,Hot,+1-3610433170,+1-2500533454,https://www.zowakpfh.com,SUD,Public,644.0
Account_8057_U,20643542,Site_V407,Prospect,Finance,3054640.0,Warm,+1-3844929973,+1-2045663171,https://www.vzfpattj.com,YIZ,Subsidiary,420.0
Account_3485_O,64223085,Site_J510,Customer,Healthcare,3981869.0,Warm,+1-1207070274,+1-1206884252,https://www.dcqqupxe.com,RGC,Private,674.0
Account_3637_K,97124165,Site_M298,Customer,Technology,6166689.0,Cold,+1-1711870156,+1-9208767551,https://www.poeuywav.com,QZU,Subsidiary,839.0
Account_8679_S,54789272,Site_H120,Prospect,Finance,9447330.0,Hot,+1-9827119682,+1-8186620526,https://www.ryvqsish.com,PUQ,Public,739.0
Account_4723_G,10663950,Site_B710,Partner,Technology,4698382.0,Cold,+1-5518836697,+1-8659625665,https://www.efagyydp.com,UYU,Public,685.0
Account_4028_D,74606717,Site_M784,Partner,Retail,109715.0,Warm,+1-6732167350,+1-7130777704,https://www.zjnhuyvz.com,ZKM,Private,536.0
Account_9585_D,21261715,Site_J659,Prospect,Technology,2156969.0,Warm,+1-3186215874,+1-4534300650,https://www.utotaydn.com,KET,Public,479.0
Account_2242_Y,76319630,Site_V289,Prospect,Retail,8977570.0,Hot,+1-2458558923,+1-1876848006,https://www.nwscgdov.com,VUC,Subsidiary,335.0
Account_3168_K,26803250,Site_X843,Prospect,Retail,6276907.0,Warm,+1-1276945492,+1-9506268567,https://www.aqxkvkzt.com,SIA,Private,437.0
Account_4702_H,95162927,Site_Z692,Partner,Technology,6353994.0,Hot,+1-6821364465,+1-7085501594,https://www.irjcfnbg.com,RFJ,Subsidiary,29.0
Account_2177_F,73053698,Site_N100,Prospect,Finance,3617305.0,Hot,+1-0557808405,+1-0745947743,https://www.zsijhfjx.com,NXZ,Subsidiary,894.0
Account_9631_E,56231682,Site_C682,Partner,Technology,9228777.0,Warm,+1-4762643552,+1-6903632858,https://www.pagvujwf.com,ITO,Public,13.0
Account_3597_E,99714309,Site_F617,Partner,Technology,504785.0,Warm,+1-9229435336,+1-6414448379,https://www.eevfhqjm.com,ARH,Private,314.0
Account_2252_P,10832629,Site_S290,Prospect,Retail,5814229.0,Cold,+1-4541377906,+1-5533405980,https://www.phvwguwa.com,OGR,Public,408.0
Account_3973_Y,70779150,Site_N187,Prospect,Technology,4956221.0,Warm,+1-5158778563,+1-9862411066,https://www.wnhzrtdh.com,NPQ,Public,658.0
Account_6653_C,62260837,Site_F309,Customer,Healthcare,8923936.0,Cold,+1-8177778488,+1-7346378924,https://www.pnnhdezv.com,TIO,Public,330.0
Account_5275_R,92154271,Site_N728,Partner,Retail,3252471.0,Warm,+1-5205253298,+1-0196668606,https://www.ceqntqms.com,UJI,Public,445.0
Account_2266_C,37914278,Site_M416,Prospect,Technology,9601443.0,Warm,+1-2048274470,+1-6363094598,https://www.qjhhjfif.com,ZVU,Private,655.0
Account_7557_U,69477474,Site_U376,Prospect,Technology,5289984.0,Cold,+1-5576809950,+1-9350423460,https://www.qspubdmc.com,RPC,Private,251.0
Account_3823_Y,95942104,Site_O748,Prospect,Finance,170457.0,Cold,+1-6524053171,+1-5101497176,https://www.artztylh.com,FSI,Public,314.0
Account_7059_E,19263852,Site_I357,Customer,Technology,6450112.0,Hot,+1-8807771724,+1-7693030737,https://www.qfguwfqg.com,TVC,Private,154.0
Account_5092_G,12703137,Site_O592,Prospect,Technology,2544317.0,Hot,+1-4534014792,+1-9293801919,https://www.itfhfvej.com,EKY,Private,555.0
Account_3277_O,32106732,Site_J420,Prospect,Healthcare,7152611.0,Warm,+1-1093474939,+1-8294090527,https://www.wvtaczxl.com,BDI,Private,507.0
Account_6187_U,67759260,Site_L501,Customer,Finance,497853.0,Cold,+1-0319976747,+1-6810990709,https://www.yxdgmffv.com,FAJ,Private,332.0
Account_4906_P,58081603,Site_J227,Prospect,Finance,4744886.0,Cold,+1-1182479472,+1-8984444272,https://www.crpcfnyh.com,VNJ,Subsidiary,287.0
Account_7733_K,73718999,Site_U604,Prospect,Technology,3884730.0,Hot,+1-0887816530,+1-3699988549,https://www.vpwkujrv.com,CSI,Subsidiary,393.0
Account_8053_T,1352696,Site_L204,Customer,Finance,1795146.0,Cold,+1-0691613658,+1-0371358594,https://www.toichstx.com,VEH,Private,238.0
Account_7111_L,98601618,Site_N449,Prospect,Healthcare,4254260.0,Warm,+1-0325378418,+1-4729773268,https://www.nribekft.com,DMV,Subsidiary,110.0
Account_2680_Z,8197473,Site_H627,Prospect,Finance,6348317.0,Hot,+1-9126765619,+1-8452939904,https://www.zkjvywaq.com,XHW,Public,213.0
Account_6777_Y,92073069,Site_Q182,Prospect,Finance,5673559.0,Hot,+1-6447499395,+1-5933762336,https://www.canwdytz.com,LMO,Public,255.0
Account_5633_U,7037770,Site_M527,Prospect,Healthcare,3711926.0,Cold,+1-9844555385,+1-2299905818,https://www.jmfljovv.com,FQW,Public,527.0
Account_3891_B,27974911,Site_G187,Customer,Retail,8343785.0,Warm,+1-3520817206,+1-9192157206,https://www.itethnne.com,PFA,Subsidiary,92.0
Account_9739_G,8328525,Site_U519,Partner,Healthcare,6549073.0,Warm,+1-3408162163,+1-5545609178,https://www.oxgnysbx.com,USI,Subsidiary,893.0
Account_4655_A,93000759,Site_W602,Prospect,Technology,7859042.0,Warm,+1-2377221608,+1-7061982863,https://www.uoxdhorm.com,TYL,Subsidiary,32.0
Account_7526_Q,43598470,Site_S836,Partner,Retail,5834811.0,Warm,+1-2563772959,+1-9412027499,https://www.xcaxnlax.com,EXE,Private,752.0
Account_2851_T,24118202,Site_L276,Partner,Finance,6413278.0,Hot,+1-9015520556,+1-8117552609,https://www.hrocytne.com,PHX,Public,188.0
Account_1428_D,78331044,Site_S690,Customer,Technology,7207213.0,Hot,+1-3444291129,+1-9426243640,https://www.disxmlch.com,LQD,Private,74.0
Account_9840_V,95065737,Site_P504,Partner,Finance,1238670.0,Hot,+1-0543885264,+1-0695070385,https://www.qmokaypl.com,CGC,Private,639.0
Account_8353_U,27035720,Site_U764,Customer,Retail,7429535.0,Hot,+1-7524797712,+1-0879440015,https://www.sydghtxf.com,FHK,Public,68.0
