Name,AccountNumber,Site,Type,Industry,AnnualRevenue,Rating,Phone,Fax,Website,TickerSymbol,Ownership,NumberOfEmployees
Tech Ltd_193,ACC193,Branch,Competitor,Energy,6269617.0,Cold,+1-6815537071,+1-6725926851,www.techltd.com,TEC,Private,306.0
Delta Dynamics,ACC050,HQ,Partner,Healthcare,1826589.0,Hot,+1-309-482-9539,+1-583-449-4273,www.deltadynamics.com,DEL,Public,219.0
Prime Group_135,ACC135,Satellite,Partner,Transportation,9836505.0,Hot,+1-6848397265,+1-9276498273,www.primegroup.com,PRI,Subsidiary,986.0
Smart International,ACC029,HQ,Prospect,Healthcare,1729986.0,Cold,+1-579-128-6880,+1-506-476-5142,www.smartinternational.com,SMA,Subsidiary,367.0
Delta International_004,ACC004,Branch,Customer,Healthcare,4383758.0,Hot,+1-1358364328,+1-8421002992,www.deltainternational.com,DEL,Public,60.0
Beta Group,ACC048,HQ,Prospect,Manufacturing,3601157.0,Warm,+1-501-665-3784,+1-222-426-6264,www.betagroup.com,BET,Public,420.0
Elite Ltd_005,ACC005,Branch,Customer,Finance,2992716.0,Warm,+1-2527911238,+1-7146136970,www.eliteltd.com,ELI,Government,361.0
Alpha International_031,ACC031,Branch,Competitor,Transportation,4619081.0,Cold,+1-7974673606,+1-7826319879,www.alphainternational.com,ALP,Other,98.0
Delta Inc_064,ACC064,Main,Partner,Manufacturing,4301289.0,Warm,+1-9586983073,+1-9118568615,www.deltainc.com,DEL,Other,193.0
Alpha Inc_012,ACC012,Satellite,Customer,Manufacturing,3817785.0,Warm,+1-8781179210,+1-5081745258,www.alphainc.com,ALP,Government,419.0
Future Industries_025,ACC025,Regional,Partner,Construction,5535007.0,Hot,+1-5125733794,+1-3691235891,www.futureindustries.com,FUT,Private,613.0
Elite Group_112,ACC112,Main,Competitor,Transportation,6426264.0,Hot,+1-7188967949,+1-8268133634,www.elitegroup.com,ELI,Private,432.0
Smart Solutions_022,ACC022,Main,Competitor,Retail,3639248.0,Hot,+1-5425339885,+1-7421574048,www.smartsolutions.com,SMA,Government,350.0
Beta Ltd,ACC041,HQ,Partner,Finance,4842718.0,Hot,+1-312-515-7174,+1-486-656-6010,www.betaltd.com,BET,Private,290.0
Future International,ACC047,Main,Partner,Manufacturing,2112035.0,Hot,+1-472-844-2936,+1-966-723-7679,www.futureinternational.com,FUT,Private,432.0
Global Ltd_033,ACC033,Satellite,Other,Retail,3122387.0,Cold,+1-7167336741,+1-3731407835,www.globalltd.com,GLO,Subsidiary,186.0
Global Inc,ACC021,HQ,Customer,Finance,4316172.0,Warm,+1-748-572-9966,+1-825-401-1103,www.globalinc.com,GLO,Subsidiary,241.0
Smart Solutions_036,ACC036,Regional,Customer,Transportation,5181496.0,Warm,+1-5117459859,+1-5871213493,www.smartsolutions.com,SMA,Subsidiary,210.0
Delta Systems_121,ACC121,Satellite,Competitor,Healthcare,610915.0,Warm,+1-6464454611,+1-2402896877,www.deltasystems.com,DEL,Government,92.0
Delta International_169,ACC169,HQ,Customer,Finance,5400842.0,Warm,+1-1219378246,+1-3223972519,www.deltainternational.com,DEL,Public,102.0
Tech Technologies,ACC025,Branch,Prospect,Retail,768344.0,Cold,+1-151-811-4213,+1-846-227-1669,www.techtechnologies.com,TEC,Subsidiary,305.0
Smart Systems_050,ACC050,Main,Other,Technology,9992924.0,Warm,+1-5989815207,+1-7659797851,www.smartsystems.com,SMA,Subsidiary,451.0
Delta Industries_069,ACC069,Satellite,Competitor,Education,8565237.0,Hot,+1-8043946435,+1-2461807812,www.deltaindustries.com,DEL,Private,725.0
Elite Ltd_117,ACC117,Branch,Customer,Education,9323859.0,Hot,+1-1402342845,+1-9892128368,www.eliteltd.com,ELI,Government,715.0
Beta Inc_162,ACC162,Regional,Customer,Retail,6284267.0,Hot,+1-7545724337,+1-8721306683,www.betainc.com,BET,Subsidiary,399.0
Beta Inc_053,ACC053,Main,Prospect,Energy,8725823.0,Hot,+1-2275049820,+1-2135521744,www.betainc.com,BET,Subsidiary,702.0
Elite Systems_195,ACC195,Branch,Prospect,Construction,707758.0,Hot,+1-4903636683,+1-2301111772,www.elitesystems.com,ELI,Government,349.0
Tech Technologies_061,ACC061,Branch,Competitor,Media,7936953.0,Hot,+1-6673353694,+1-2102921413,www.techtechnologies.com,TEC,Government,739.0
Smart Inc_074,ACC074,Main,Competitor,Technology,2741911.0,Warm,+1-8566499549,+1-2859328160,www.smartinc.com,SMA,Public,929.0
TestAccount7,10000007,Site_H,Customer,Technology,4000000.0,Hot,+1-800-555-1007,+1-800-555-2007,https://testaccount7.com,SYM7,Public,85.0
Beta Inc_063,ACC063,Branch,Prospect,Manufacturing,1709410.0,Hot,+1-8523121152,+1-1721508106,www.betainc.com,BET,Other,419.0
Global Ltd_083,ACC083,HQ,Customer,Media,5151263.0,Warm,+1-2805556473,+1-2368057034,www.globalltd.com,GLO,Other,298.0
Delta International_183,ACC183,HQ,Other,Construction,1449053.0,Cold,+1-5275917236,+1-7527377595,www.deltainternational.com,DEL,Subsidiary,467.0
Alpha Solutions,ACC032,Branch,Customer,Technology,3375811.0,Hot,+1-433-362-7306,+1-118-432-3832,www.alphasolutions.com,ALP,Public,66.0
Beta Technologies_167,ACC167,HQ,Competitor,Retail,9005319.0,Hot,+1-9383169525,+1-9818905469,www.betatechnologies.com,BET,Public,900.0
Alpha Group_075,ACC075,Main,Partner,Finance,1588629.0,Cold,+1-4996172643,+1-9545828525,www.alphagroup.com,ALP,Government,592.0
Delta Technologies_078,ACC078,Regional,Partner,Transportation,1340043.0,Cold,+1-8678782528,+1-5875689289,www.deltatechnologies.com,DEL,Private,306.0
Delta Corp_079,ACC079,Branch,Prospect,Healthcare,4845965.0,Hot,+1-3462928141,+1-6548635561,www.deltacorp.com,DEL,Public,705.0
Beta Technologies_084,ACC084,Main,Partner,Finance,8414833.0,Hot,+1-7628703098,+1-2966836310,www.betatechnologies.com,BET,Government,132.0
Elite Ltd_190,ACC190,Satellite,Partner,Transportation,9264767.0,Cold,+1-8488059176,+1-8171764024,www.eliteltd.com,ELI,Subsidiary,172.0
Beta Group_092,ACC092,Satellite,Other,Healthcare,5722371.0,Warm,+1-5365303854,+1-5888427544,www.betagroup.com,BET,Other,820.0
Smart Ltd,ACC025,Main,Customer,Finance,1990515.0,Hot,+1-744-526-7839,+1-950-445-9931,www.smartltd.com,SMA,Public,169.0
Alpha Ltd_095,ACC095,Branch,Customer,Healthcare,8032224.0,Hot,+1-8444554494,+1-7527307711,www.alphaltd.com,ALP,Government,773.0
Smart Group_191,ACC191,Main,Competitor,Energy,3167715.0,Warm,+1-1619201135,+1-9437312801,www.smartgroup.com,SMA,Public,861.0
Smart Systems,ACC006,HQ,Prospect,Manufacturing,997476.0,Hot,+1-156-697-2537,+1-696-344-3196,www.smartsystems.com,SMA,Public,360.0
Elite Dynamics_101,ACC101,HQ,Competitor,Media,595993.0,Warm,+1-1538537050,+1-8408864276,www.elitedynamics.com,ELI,Other,891.0
Future Ltd_147,ACC147,Regional,Prospect,Construction,9148310.0,Hot,+1-2467183561,+1-5708031441,www.futureltd.com,FUT,Other,77.0
Alpha Industries_102,ACC102,Main,Partner,Media,3283034.0,Hot,+1-2707826306,+1-7782428344,www.alphaindustries.com,ALP,Government,366.0
Future Group_106,ACC106,Branch,Partner,Transportation,2674488.0,Cold,+1-4946582986,+1-6677116917,www.futuregroup.com,FUT,Other,273.0
Beta Technologies_128,ACC128,Main,Competitor,Retail,4595139.0,Warm,+1-1944528414,+1-5412802684,www.betatechnologies.com,BET,Government,702.0
Elite Technologies_196,ACC196,Regional,Partner,Healthcare,4200376.0,Warm,+1-6997743417,+1-1403085559,www.elitetechnologies.com,ELI,Subsidiary,307.0
Future Dynamics,ACC001,HQ,Prospect,Retail,4495493.0,Hot,+1-766-525-2198,+1-431-402-9448,www.futuredynamics.com,FUT,Public,97.0
Delta Group,ACC019,Main,Partner,Retail,1606358.0,Warm,+1-611-879-5618,+1-437-389-6687,www.deltagroup.com,DEL,Private,266.0
Omega Dynamics,ACC033,HQ,Prospect,Healthcare,4238054.0,Warm,+1-278-153-1296,+1-568-315-9176,www.omegadynamics.com,OME,Public,62.0
Prime Solutions_132,ACC132,Regional,Other,Technology,6844045.0,Warm,+1-5717724453,+1-2628863804,www.primesolutions.com,PRI,Government,871.0
Beta Corp_134,ACC134,Main,Prospect,Energy,5672011.0,Warm,+1-2271178828,+1-1937637684,www.betacorp.com,BET,Government,92.0
Delta International_165,ACC165,Branch,Other,Education,9372967.0,Hot,+1-7472216385,+1-1108813136,www.deltainternational.com,DEL,Subsidiary,699.0
Beta Dynamics,ACC036,Main,Partner,Retail,1141300.0,Hot,+1-451-153-3380,+1-230-611-9242,www.betadynamics.com,BET,Private,57.0
Tech Inc_172,ACC172,Regional,Prospect,Manufacturing,4258174.0,Cold,+1-5453985234,+1-5303307147,www.techinc.com,TEC,Private,591.0
Alpha International_176,ACC176,Branch,Other,Technology,607748.0,Warm,+1-9558075144,+1-6817568538,www.alphainternational.com,ALP,Other,502.0
Beta Corp_178,ACC178,Satellite,Competitor,Media,8527316.0,Cold,+1-2695201605,+1-9121563156,www.betacorp.com,BET,Private,644.0
Delta Dynamics,ACC044,HQ,Partner,Manufacturing,510370.0,Cold,+1-373-682-5989,+1-851-823-7256,www.deltadynamics.com,DEL,Private,138.0
Elite International,ACC035,Main,Prospect,Retail,1317440.0,Warm,+1-342-932-7746,+1-253-165-6678,www.eliteinternational.com,ELI,Private,62.0
Prime Group,ACC046,Main,Customer,Manufacturing,584517.0,Cold,+1-265-597-1016,+1-495-752-1699,www.primegroup.com,PRI,Private,398.0
Prime Technologies,ACC034,Main,Customer,Healthcare,4348527.0,Cold,+1-757-762-5733,+1-140-631-4571,www.primetechnologies.com,PRI,Private,213.0
Omega Systems,ACC036,Main,Prospect,Finance,2132136.0,Cold,+1-691-106-1492,+1-249-125-4611,www.omegasystems.com,OME,Private,151.0
Future International,ACC017,Branch,Customer,Technology,2087443.0,Cold,+1-385-723-7474,+1-656-514-8781,www.futureinternational.com,FUT,Subsidiary,215.0
Global Technologies,ACC024,Branch,Partner,Manufacturing,700741.0,Cold,+1-266-708-8211,+1-132-618-7543,www.globaltechnologies.com,GLO,Private,475.0
Future International,ACC020,Branch,Partner,Healthcare,1592553.0,Warm,+1-186-336-2622,+1-537-783-8515,www.futureinternational.com,FUT,Subsidiary,403.0
Future Industries,ACC014,Main,Prospect,Technology,1332827.0,Hot,+1-272-405-1262,+1-347-142-1985,www.futureindustries.com,FUT,Private,211.0
Omega Group,ACC006,Main,Prospect,Finance,1256869.0,Warm,+1-665-298-9203,+1-593-508-7238,www.omegagroup.com,OME,Private,55.0
Global Systems,ACC004,Branch,Partner,Healthcare,3333360.0,Warm,+1-170-233-9677,+1-926-794-8461,www.globalsystems.com,GLO,Subsidiary,421.0
TestAccount0,10000000,Site_A,Customer,Technology,500000.0,Warm,+1-800-555-1000,+1-800-555-2000,https://testaccount0.com,SYM0,Private,50.0
Global Inc,ACC008,Main,Partner,Manufacturing,1682005.0,Hot,+1-516-872-4334,+1-835-888-7088,www.globalinc.com,GLO,Subsidiary,54.0
Smart Group,ACC009,Main,Partner,Finance,2320518.0,Warm,+1-840-560-9211,+1-478-525-9493,www.smartgroup.com,SMA,Public,191.0
Future Corp,ACC041,Branch,Customer,Retail,1768749.0,Hot,+1-945-142-9685,+1-894-895-6046,www.futurecorp.com,FUT,Public,219.0
Tech Group,ACC009,HQ,Prospect,Manufacturing,2531190.0,Cold,+1-120-589-8379,+1-634-439-6144,www.techgroup.com,TEC,Subsidiary,108.0
Tech Dynamics,ACC041,Branch,Prospect,Healthcare,3503910.0,Hot,+1-886-865-3348,+1-719-761-8868,www.techdynamics.com,TEC,Public,70.0
Prime Technologies,ACC043,Main,Customer,Finance,4410815.0,Cold,+1-173-608-4445,+1-858-543-8165,www.primetechnologies.com,PRI,Subsidiary,473.0
Global Ltd,ACC022,Branch,Customer,Retail,2375898.0,Cold,+1-880-537-1133,+1-927-595-1561,www.globalltd.com,GLO,Private,490.0
Tech Inc,ACC034,HQ,Prospect,Retail,4209467.0,Warm,+1-299-368-9315,+1-910-863-5687,www.techinc.com,TEC,Public,478.0
Delta Group,ACC002,Main,Prospect,Finance,1584845.0,Warm,+1-424-404-5913,+1-482-463-1450,www.deltagroup.com,DEL,Private,474.0
Future Corp,ACC004,HQ,Customer,Retail,1184647.0,Hot,+1-650-236-4549,+1-958-193-1848,www.futurecorp.com,FUT,Public,432.0
Prime Industries,ACC024,Branch,Prospect,Retail,2115468.0,Cold,+1-513-635-3108,+1-965-707-5692,www.primeindustries.com,PRI,Public,186.0
Beta Technologies,ACC035,Main,Prospect,Finance,2193921.0,Hot,+1-568-244-3579,+1-641-759-7533,www.betatechnologies.com,BET,Subsidiary,63.0
Omega Systems,ACC036,Main,Prospect,Finance,2132136.0,Cold,+1-691-106-1492,+1-249-125-4611,www.omegasystems.com,OME,Private,151.0
Tech Dynamics,ACC007,Branch,Customer,Retail,4836014.0,Hot,+1-740-942-1400,+1-481-605-9321,www.techdynamics.com,TEC,Public,208.0
Tech Solutions,ACC045,Main,Prospect,Healthcare,1967022.0,Warm,+1-987-990-6346,+1-723-841-4987,www.techsolutions.com,TEC,Public,345.0
Future Ltd,ACC045,Branch,Prospect,Finance,3945264.0,Warm,+1-611-496-9338,+1-703-872-1035,www.futureltd.com,FUT,Public,421.0
Delta Corp,ACC015,Branch,Partner,Manufacturing,3159406.0,Cold,+1-660-574-6045,+1-179-886-7689,www.deltacorp.com,DEL,Subsidiary,131.0
Global Systems,ACC018,HQ,Prospect,Technology,1885663.0,Warm,+1-651-657-9671,+1-862-336-5929,www.globalsystems.com,GLO,Private,117.0
Future International,ACC021,Main,Prospect,Healthcare,3675468.0,Hot,+1-958-939-8750,+1-904-863-9801,www.futureinternational.com,FUT,Private,51.0
Future Systems,ACC012,HQ,Partner,Healthcare,4228976.0,Hot,+1-430-439-2083,+1-553-305-9892,www.futuresystems.com,FUT,Public,208.0
Elite Dynamics,ACC049,Main,Customer,Retail,2053486.0,Warm,+1-399-222-6266,+1-359-470-1699,www.elitedynamics.com,ELI,Subsidiary,376.0
Smart Corp,ACC002,HQ,Prospect,Manufacturing,3751122.0,Cold,+1-223-857-8413,+1-689-572-6821,www.smartcorp.com,SMA,Subsidiary,420.0
Tech International,ACC007,Branch,Partner,Finance,4299180.0,Warm,+1-962-283-9239,+1-607-602-2262,www.techinternational.com,TEC,Subsidiary,192.0
Tech Corp,ACC015,HQ,Partner,Finance,1883862.0,Cold,+1-385-681-9207,+1-584-880-3804,www.techcorp.com,TEC,Public,491.0
Tech International,ACC007,Branch,Partner,Finance,4299180.0,Warm,+1-962-283-9239,+1-607-602-2262,www.techinternational.com,TEC,Subsidiary,192.0
Tech Technologies,ACC025,Branch,Prospect,Retail,768344.0,Cold,+1-151-811-4213,+1-846-227-1669,www.techtechnologies.com,TEC,Subsidiary,305.0
Prime International,ACC033,HQ,Partner,Healthcare,2286029.0,Hot,+1-370-710-9993,+1-869-555-3298,www.primeinternational.com,PRI,Private,197.0
Alpha Corp,ACC040,Branch,Partner,Retail,3181550.0,Cold,+1-951-327-1159,+1-155-368-1378,www.alphacorp.com,ALP,Private,165.0
Future Dynamics,ACC042,Main,Partner,Retail,3107896.0,Warm,+1-203-701-7625,+1-424-530-3732,www.futuredynamics.com,FUT,Public,221.0
TestAccount3,10000003,Site_D,Customer,Technology,2000000.0,Hot,+1-800-555-1003,+1-800-555-2003,https://testaccount3.com,SYM3,Public,65.0
Global International,ACC023,Main,Prospect,Healthcare,1515607.0,Cold,+1-553-776-8824,+1-583-746-7713,www.globalinternational.com,GLO,Private,74.0
TestAccount6,10000006,Site_G,Customer,Technology,3500000.0,Warm,+1-800-555-1006,+1-800-555-2006,https://testaccount6.com,SYM6,Private,80.0
Omega Systems,ACC048,Main,Prospect,Healthcare,2143441.0,Hot,+1-544-882-1702,+1-712-271-1943,www.omegasystems.com,OME,Public,349.0
Tech International,ACC027,Main,Prospect,Healthcare,1723363.0,Cold,+1-701-767-5235,+1-838-600-6493,www.techinternational.com,TEC,Public,256.0
Elite Group,ACC027,Branch,Partner,Finance,3468708.0,Hot,+1-663-210-9283,+1-162-811-6265,www.elitegroup.com,ELI,Private,322.0
Global Ltd,ACC022,Branch,Customer,Retail,2375898.0,Cold,+1-880-537-1133,+1-927-595-1561,www.globalltd.com,GLO,Private,490.0
Tech Inc,ACC034,HQ,Prospect,Retail,4209467.0,Warm,+1-299-368-9315,+1-910-863-5687,www.techinc.com,TEC,Public,478.0
Smart Solutions,ACC005,HQ,Partner,Manufacturing,3120421.0,Warm,+1-801-306-2271,+1-738-151-6434,www.smartsolutions.com,SMA,Subsidiary,132.0
Future Systems,ACC012,HQ,Partner,Healthcare,4228976.0,Hot,+1-430-439-2083,+1-553-305-9892,www.futuresystems.com,FUT,Public,208.0
Smart Technologies,ACC013,HQ,Prospect,Healthcare,3249426.0,Cold,+1-451-959-8288,+1-769-948-1983,www.smarttechnologies.com,SMA,Public,68.0
Global Industries,ACC022,Branch,Prospect,Finance,1640796.0,Warm,+1-855-693-1012,+1-103-347-4534,www.globalindustries.com,GLO,Private,140.0
Alpha Inc,ACC040,HQ,Prospect,Healthcare,2841761.0,Warm,+1-144-538-9867,+1-547-793-1953,www.alphainc.com,ALP,Subsidiary,340.0
Smart Ltd,ACC042,HQ,Prospect,Manufacturing,2804717.0,Cold,+1-229-853-6946,+1-607-712-8905,www.smartltd.com,SMA,Private,450.0
Omega Inc,ACC043,Branch,Customer,Manufacturing,2971393.0,Cold,+1-593-916-2744,+1-146-612-8798,www.omegainc.com,OME,Private,151.0
Prime Inc,ACC044,Branch,Prospect,Manufacturing,1454229.0,Warm,+1-806-873-1806,+1-966-579-4527,www.primeinc.com,PRI,Private,91.0
Alpha Ltd,ACC050,HQ,Partner,Technology,4724383.0,Hot,+1-515-321-6702,+1-796-671-8494,www.alphaltd.com,ALP,Private,415.0
Smart Ltd,ACC037,HQ,Customer,Finance,1476009.0,Warm,+1-533-675-2305,+1-959-731-9488,www.smartltd.com,SMA,Public,188.0
Delta Group,ACC019,Main,Partner,Retail,1606358.0,Warm,+1-611-879-5618,+1-437-389-6687,www.deltagroup.com,DEL,Private,266.0
Tech Dynamics,ACC007,Branch,Customer,Retail,4836014.0,Hot,+1-740-942-1400,+1-481-605-9321,www.techdynamics.com,TEC,Public,208.0
Delta Group,ACC002,Main,Prospect,Finance,1584845.0,Warm,+1-424-404-5913,+1-482-463-1450,www.deltagroup.com,DEL,Private,474.0
Beta Dynamics,ACC028,Branch,Prospect,Manufacturing,1302326.0,Hot,+1-255-994-6346,+1-793-614-6511,www.betadynamics.com,BET,Private,191.0
Omega International,ACC048,Branch,Customer,Finance,4481500.0,Warm,+1-837-980-9112,+1-286-246-8500,www.omegainternational.com,OME,Public,80.0
Alpha International,ACC003,HQ,Prospect,Technology,624457.0,Hot,+1-364-870-2548,+1-974-219-4760,www.alphainternational.com,ALP,Public,343.0
Smart Ltd,ACC008,Branch,Partner,Retail,4572210.0,Cold,+1-402-989-3018,+1-959-341-9045,www.smartltd.com,SMA,Public,276.0
Tech Ltd,ACC044,Main,Customer,Finance,720273.0,Cold,+1-603-808-8342,+1-160-369-3936,www.techltd.com,TEC,Public,493.0
Tech Industries,ACC038,HQ,Partner,Manufacturing,867177.0,Cold,+1-604-769-3841,+1-816-582-3319,www.techindustries.com,TEC,Subsidiary,101.0
Prime International,ACC016,Branch,Prospect,Manufacturing,2285919.0,Warm,+1-320-181-2344,+1-642-962-9413,www.primeinternational.com,PRI,Subsidiary,410.0
Global Systems,ACC018,HQ,Prospect,Technology,1885663.0,Warm,+1-651-657-9671,+1-862-336-5929,www.globalsystems.com,GLO,Private,117.0
Delta Group,ACC023,HQ,Partner,Retail,2943897.0,Cold,+1-772-741-6120,+1-117-275-4184,www.deltagroup.com,DEL,Subsidiary,60.0
Delta Inc,ACC046,HQ,Customer,Manufacturing,4550189.0,Cold,+1-950-986-6097,+1-210-712-1327,www.deltainc.com,DEL,Public,174.0
TestAccount8,10000008,Site_I,Customer,Technology,4500000.0,Warm,+1-800-555-1008,+1-800-555-2008,https://testaccount8.com,SYM8,Private,90.0
